Character,Name,Chinese,English
char_002_amiya_1,阿米娅,芙兰卡，雷蛇，注意警戒四周。
char_002_amiya_1,阿米娅,我带米莎去见陈长官。
char_012_misa_1,米莎,......
char_010_chen_1,陈,你们又迟到了。
char_010_chen_1,陈,别给龙门增加多余的安全隐患。
char_002_amiya_1#7,阿米娅,陈长官，整合运动多次袭击我们的护送队。
char_002_amiya_1#7,阿米娅,而现在，敌人仍在我们周围徘徊。
char_002_amiya_1#7,阿米娅,这里并不安全，请赶快带米莎离开。
char_002_amiya_1#7,陈,你就是米莎？
char_002_amiya_1#7,米莎,......是的。
char_010_chen_1,陈,从现在起，你必须听从近卫局的安排。
char_010_chen_1,陈,PC94172，看好这孩子。
char_015_lmg,近卫局队员,跟我来吧。
char_012_misa_1,米莎,阿米娅......
char_002_amiya_1#2,阿米娅,没事的。
char_002_amiya_1,阿米娅,......
char_002_amiya_1,阿米娅,陈长官，这个孩子，我不知道龙门究竟需要她做什么——
char_002_amiya_1,阿米娅,但我希望龙门能保护好她的安全。
char_010_chen_1,陈,龙门对感染者已经很宽厚了。
char_002_amiya_1,阿米娅,......我明白。
char_002_amiya_1,阿米娅,但米莎的身体状况并不好。
char_002_amiya_1,阿米娅,我希望龙门在解决事件后，能让米莎在罗德岛生活。
char_010_chen_1,陈,——我会向魏长官申请的。
char_010_chen_1,陈,检查后如果没有其他问题，龙门就会把她移交给罗德岛。
char_010_chen_1,陈,......如果，真的没有问题的话。
char_010_chen_1,陈,用不了太久。
char_002_amiya_1#2,阿米娅,明白。
char_002_amiya_1#2,阿米娅,......就在这里暂时告别吧，米莎。
char_002_amiya_1#2,阿米娅,罗德岛欢迎你。
char_002_amiya_1#2,米莎,......
char_002_amiya_1#2,米莎,阿米娅，我不在这段时间里，请你保护贫民区的孩子们。
char_002_amiya_1#2,阿米娅,啊？
char_002_amiya_1#2,阿米娅,......哦，明白。
char_002_amiya_1#2,阿米娅,没问题！我答应你！
char_002_amiya_1#2,阿米娅,......我说，米莎。
char_012_misa_1,米莎,嗯？
char_002_amiya_1#2,阿米娅,以后可以教我......怎么做娃娃吗？
char_012_misa_1,米莎,......呵呵。
char_012_misa_1,米莎,嗯，好。
char_106_franka_1,芙兰卡,我们的任务就这样结束了？
char_102_texas_1,德克萨斯,牵扯的事情越多，罗德岛越会陷入被动。
char_106_franka_1,芙兰卡,但龙门还把我们蒙在鼓里呢。
char_107_liskam_1,雷蛇,龙门对我们很冷淡——
char_107_liskam_1,雷蛇,但整合运动可是十分热情。
char_107_liskam_1,雷蛇,......
char_107_liskam_1,雷蛇,阿米娅。
char_107_liskam_1,雷蛇,敌人想要攻击我们所在的街道。
char_107_liskam_1,芙兰卡,虽然早有耳闻，但龙门的建筑风格，果然很复杂呢！
char_107_liskam_1,芙兰卡,明明是条街，却建在楼顶.....
char_107_liskam_1,芙兰卡,完全是让敌人有机可乘嘛！
char_107_liskam_1,阿米娅,又是整合运动......！
char_107_liskam_1,阿米娅,——追到这里来了吗！
char_107_liskam_1,阿米娅,他们究竟要米莎......做什么？
