Character,Name,Chinese,English
,格拉尼,走廊好黑！而且好挤！
,可萝尔,不、不好意思，虽然方便藏身，可毕竟这里只是个小阁楼而已！
,可萝尔,磨坊，粮仓，电房，村子里的很多设施都被赏金猎人破坏了，他们不会在乎这种小地方的。
,格拉尼,是这样没错......唔，我们两个居然刚好能挤进这种缝隙里？！
,格拉尼,可萝尔，脸是不是贴的太近了！
,可萝尔,抱歉......那个，骑警大人？
,格拉尼,别叫我骑警大人啦，叫我格拉尼就好。
avg_npc_003,可萝尔,那，格拉尼，你刚才说你接到了我们村子希望找到骑士宝藏的委托......
char_220_grani#3,格拉尼,对，而且委托里还提到，你确实已经拥有完整的宝藏信息了？
avg_npc_003,可萝尔,打开宝藏必要的钥匙和宝藏的位置，都是历代村长口口相传的秘密。
avg_npc_003,可萝尔,具体的我暂时还不能说......抱歉，我不是有意要向你隐瞒。
char_220_grani#3,格拉尼,没问题的，至少等到你完全相信我之后再说吧。
avg_npc_003,可萝尔,那些赏金猎人得知了这些情报，就一直在威胁着村民们。
avg_npc_003,可萝尔,他们破坏村子的田地，抢走越冬的储粮，骚扰村民——如果那时我不站出来，村子就真的要完了。
avg_npc_003,可萝尔,只要让他们知道宝藏的情报在我这里，至少他们不再去伤害其他村民们了。
char_220_grani#5,格拉尼,但就算你受了那样的苦......
avg_npc_003,可萝尔,......嗯，我很清楚，这不过是权宜之计。
avg_npc_003,可萝尔,还好，你来了。
char_220_grani#4,格拉尼,呜，可萝尔小姐......
avg_npc_003,可萝尔,虽然委托内容是希望有人能来帮我们找到宝藏，但其实我们希望的也只是驱逐那些赏金猎人、让村子恢复安宁。
avg_npc_003,可萝尔,宝藏对我们来说，是现在唯一的解决手段而已。
avg_npc_003,可萝尔,金币什么的，总会有花光的一天，但我们一直要在这片土地上生活下去，土地是我们唯一的故乡......
char_220_grani#3,格拉尼,用宝藏去雇佣别人驱逐赏金猎人，也可以。
char_220_grani#3,格拉尼,有足够的活动资金的话，甚至能雇佣一小支佣军呢！
avg_npc_003,可萝尔,嗯。
char_220_grani#3,格拉尼,既然目的已经明确，那当务之急，果然还是要先离开这个满是流氓的村子。
char_220_grani#3,格拉尼,这边有窗子，能看到外——呃，好像有点高。
char_220_grani#3,格拉尼,可萝尔小姐，你能试试从这个窗户看到外面吗，赏金猎人还在找我们吗？
avg_npc_003,可萝尔,我，我也够不到，窗户还是太高了......
char_220_grani#2,格拉尼,让我抱你起来......
char_220_grani#3,格拉尼,嘿！现在能看到了吗？
avg_npc_003,可萝尔,好的，我能看到了————
avg_npc_003,可萝尔,咦？！
char_220_grani#1,格拉尼,可萝尔小姐！别乱动呀！
avg_npc_003,可萝尔,可、可那个，那是什么呀......
avg_npc_003,可萝尔,刚才，有个人，从窗户外飞了过去......?
