Character,Name,Chinese,English
char_219_meteo_1#3,陨星,霜叶，小心！别冲那么前！
char_193_frostl_1,霜叶,我知道自己在做什么——！
char_1002_nsabr_2,整合运动成员,唔，唔唔额！
char_1002_nsabr_2,整合运动成员,寒气切开了盾牌？！
char_1002_nsabr_2,整合运动成员,什，什么？！
char_193_frostl_1,霜叶,闪开！
char_219_meteo_1,陨星,阿米娅！霜叶打乱敌阵，冲向敌方指挥官了！
char_002_amiya_1#7,阿米娅,狙击干员，术师干员，掩护霜叶！
char_1507_Mephisto_1,梅菲斯特,哦哦......
char_1507_Mephisto_1,梅菲斯特,你想做什么呢，小狐狸？
char_193_frostl_1,霜叶,要你赎罪，要你痛哭流涕——
char_193_frostl_1,霜叶,——要你的命。
char_002_amiya_1#7,阿米娅,别挡道！
char_1002_nsabr_2,整合运动成员,呜哇！
char_1002_nsabr_2,整合运动成员,黑，黑色的法术......
char_1002_nsabr_2,整合运动成员,快，快跑！
char_1002_nsabr_2,整合运动成员,我不想和梅菲斯特的手下一个下场......！
char_002_amiya_1#7,阿米娅,梅菲斯特，看你还能逃到哪里去！
char_1507_Mephisto_1,梅菲斯特,哦。看来这些家伙还不足以拦住你们罗德岛嘛。
char_002_amiya_1#7,阿米娅,为你的所作所为付出代价吧，残忍的家伙！
char_193_frostl_1,霜叶,你逃不掉的。
char_1507_Mephisto_1,梅菲斯特,小狐狸，你离我离得，有点近哦。
char_193_frostl_1,霜叶,因为我就是将手刃你的那个人。
char_193_frostl_1,霜叶,不尊重生命的人——
char_193_frostl_1,霜叶,不配拥有生命。
char_1507_Mephisto_1,梅菲斯特,哦——
char_1507_Mephisto_1,梅菲斯特,是嘛。
char_193_frostl_1,霜叶,？！
char_193_frostl_1,霜叶,怎么会，我的脚——？
char_219_meteo_1,陨星,阿米娅！各个方向都出现了整合运动的敌人！虽然数量不多......
char_219_meteo_1,陨星,......
char_219_meteo_1#3,陨星,糟了，是雪怪小队......
char_219_meteo_1#3,陨星,雪怪小队......聚拢起来了！
char_1507_Mephisto_1,梅菲斯特,好了，得向你们介绍一位新朋友才行。
char_1507_Mephisto_1,梅菲斯特,嗯哼~接下来，请热烈欢迎我们这个舞台的真正主角——
char_1507_Mephisto_1,梅菲斯特,西北冻原的噩梦，雪怪们的公主——
char_1507_Mephisto_1,梅菲斯特,————霜————星————小————姐！
char_1507_Mephisto_1,梅菲斯特,她会把你们的血肉，一点一滴的......
char_1507_Mephisto_1#5,梅菲斯特,全·都·冻·成·碎·渣·哦~
char_002_amiya_1#7,阿米娅,————糟了！————
char_002_amiya_1#7,霜星,——————
char_1505_frstar_1,霜星,——梅菲斯特————
char_1505_frstar_1,霜星,我该先把你这个连野兽都不如的杀人狂，丢在雪原里等死。
char_1507_Mephisto_1#4,梅菲斯特,啊呀，好可怕好可怕~
char_1507_Mephisto_1,梅菲斯特,但罗德岛在那边哦。
char_002_amiya_1#9,阿米娅,霜叶——
char_002_amiya_1#9,阿米娅,退后。
char_193_frostl_1,霜叶,——
char_193_frostl_1,霜叶,阿米娅，带她们走。
char_002_amiya_1#7,阿米娅,不行！
char_002_amiya_1#7,阿米娅,那个是......那个是——！
char_193_frostl_1,霜叶,她......向我们走过来了。
char_193_frostl_1,霜叶,我们不可能赢。
char_193_frostl_1,霜叶,呵......虽然感觉还没活够......
char_193_frostl_1,霜叶,能遇见你们，我已经很开心了。
char_193_frostl_1,霜叶,快走。
char_002_amiya_1#6,阿米娅,霜叶？！
char_193_frostl_1,霜叶,走！
char_193_frostl_1,霜星,————
char_193_frostl_1,霜星,放心吧，罗德岛。
char_193_frostl_1,霜星,我会让你们死的毫无痛苦。
