Character,Name,Chinese,English
char_1500_skulsr,碎骨,你看。
char_012_misa_1,米莎,嗯......
char_1500_skulsr,碎骨,这个，是扳机。
char_1500_skulsr,碎骨,只要这样装上弹药......
char_1500_skulsr,碎骨,瞄准敌人，按下扳机。
char_1500_skulsr,碎骨,之后，弹药就会飞出去——
char_1500_skulsr,碎骨,然后、握住把柄。
char_1500_skulsr,碎骨,聚精会神......施术。
char_1500_skulsr,碎骨,这样，就能引爆弹药。
char_012_misa_1,米莎,我不知道我能不能......
char_1500_skulsr,碎骨,你一定可以的。
char_1500_skulsr,碎骨,我在你身上感到了和我相同的东西。
char_1500_skulsr,碎骨,想象一下......
char_1500_skulsr,碎骨,来，握住这颗源石。
char_012_misa_1,米莎,唔......
char_1500_skulsr,碎骨,集中精神。
char_012_misa_1,米莎,——
char_012_misa_1,米莎,掌心有些......热。
char_1500_skulsr,碎骨,没错！
char_1500_skulsr,碎骨,果然，果然......
char_1500_skulsr,碎骨,米莎，你确实，确实......哈哈，哈哈......
char_1500_skulsr,碎骨,你确实是我的......
char_1500_skulsr,整合运动成员,......走！碎骨，快撤！
char_1500_skulsr,整合运动成员,这个矿场不能再呆下去了！
char_1500_skulsr,碎骨,发生什么了？！
char_1002_nsabr_1,整合运动成员,是罗德岛的进攻！我们被袭击了！
char_1500_skulsr,碎骨,—————
char_1500_skulsr,碎骨,这群混蛋————
char_1500_skulsr,碎骨,不要慌张，组织大家进行反击！
char_012_misa_1,米莎,碎骨......
char_012_misa_1,米莎,如果是罗德岛的话......我们......
char_1500_skulsr,碎骨,——怎么？要我和罗德岛谈谈？
char_012_misa_1,米莎,他们，他们一定会帮助感染者的。
char_1500_skulsr,碎骨,我那么多同胞都死在罗德岛手上——
char_1500_skulsr,碎骨,你却让我，和他们谈谈？
char_1500_skulsr,碎骨,我的同胞，他们都是感染者！
char_1500_skulsr,碎骨,声称自己会救助感染者的罗德岛，难道帮助过他们吗？
char_1500_skulsr,碎骨,究竟是什么东西蒙蔽了你的双眼？！
char_012_misa_1,米莎,我，我不知道......
char_1500_skulsr,碎骨,——对不起。
char_1500_skulsr,碎骨,我有些冲动。
char_1500_skulsr,碎骨,只不过，确实——
char_1500_skulsr,碎骨,感染者好不容易拥有了一丝希望——整合运动。
char_1500_skulsr,碎骨,但罗德岛，他们作为感染者，却在这个时候来伤害我们，屠杀我们！
char_1500_skulsr,碎骨,他们，难道不是叛徒吗？
char_1500_skulsr,碎骨,你打算和叛徒谈什么呢？！
char_012_misa_1,米莎,感染者就一定要自相残杀吗？
char_1500_skulsr,碎骨,那我该怎么办呢......
char_1500_skulsr,碎骨,难道要我任由同胞死去吗？
char_012_misa_1,米莎,......
char_1500_skulsr,碎骨,没事的。
char_1500_skulsr,碎骨,我们会保护你的。
char_1500_skulsr,碎骨,你也要，保护好自己......
char_1500_skulsr,碎骨,别被战斗波及。
char_1500_skulsr,碎骨,千万要小心......
char_012_misa_1,米莎,你......一定要回来......
char_012_misa_1,米莎,我好不容易才......
char_1500_skulsr,碎骨,嗯，我会回来找你的。
char_1500_skulsr,碎骨,到时候，我们一起回家——
char_012_misa_1,米莎,......嗯。
char_1504_cqbw,W,哟呵。
char_1504_cqbw,W,还是需要我帮你吧？
char_1500_skulsr,碎骨,没错。
char_1500_skulsr,碎骨,其实......我觉得事情，和塔露拉说的，有些不一样。
char_1500_skulsr,碎骨,敌人比我们想象的要强。
char_1500_skulsr,碎骨,所以，你必须保护米莎。
char_1504_cqbw,W,我没有这个义务吧？
char_1500_skulsr,碎骨,你有。
char_1504_cqbw,W,行，行。
char_1504_cqbw,W,但，光是保护米莎，并不太够吧？
char_1504_cqbw,W,如果失败，他们始终会追上来的。
char_1500_skulsr,碎骨,——
char_1500_skulsr,碎骨,你有什么办法？
char_1504_cqbw,W,碎骨，我和你说过吧？
char_1500_skulsr,碎骨,......我记得。
char_1500_skulsr,碎骨,——只要干掉那个目标，战局就能瞬间逆转。
char_1500_skulsr,碎骨,Dr.{@nickname}......
char_1504_cqbw,W,没错哦。杀死敌方指挥官，很简单吧。
char_1504_cqbw,W,就是兔子身边那个，带着兜帽的家伙。
char_1504_cqbw,W,罗德岛所有的战斗都是这个家伙在指挥。
char_1504_cqbw,W,只要杀掉他，喀！
char_1504_cqbw,W,罗德岛的大脑就坏死了。
char_1504_cqbw,W,什么会变得简单的~
char_1504_cqbw,W,我们的人不多了，可用的战术也很少。
char_1504_cqbw,W,在矿场前面有一个很好的埋伏圈。
char_1504_cqbw,W,我这里的术师会帮你做些掩护——你知道该做什么吧？
char_1504_cqbw,W,我的部下会把他们引过来的。
char_1504_cqbw,W,好好把握这个机会~
char_1500_skulsr,碎骨,我明白。
char_1500_skulsr,碎骨,——帮我照顾好米莎。
char_1504_cqbw,W,没问题~
char_1504_cqbw,W,呼。那么......祝你好运。
