Character,Name,Chinese,English
char_188_helage_1,赫拉格,这个菲林族女性并非泛泛之辈。
PLAYER,这还是难不倒你的。
PLAYER,将军，没受伤吧？
char_188_helage_1,赫拉格,不必担心。她的部下都只是些庸人。你们安全之后，撤退对我来说还算轻松。
char_188_helage_1,赫拉格,只不过，关于这个保镖的身份，我有些猜测。
PLAYER,身份
PLAYER,难道说......
char_188_helage_1,赫拉格,哥伦比亚，菲林族，女性，银发、金瞳、黑弩。是杀手，也是佣兵。
char_188_helage_1,赫拉格,杀手闻名于诸城是件可耻的事，但这些传闻实在是过于有名。
char_188_helage_1,赫拉格,譬如说，毁掉一整个哥伦比亚家族。一个强盛的家族，重要人物在数年内陆续暴毙，逐渐走向衰落，最终彻底被除名。
char_188_helage_1,赫拉格,再如，猎杀一整支巡逻队。这支巡逻队在哥伦比亚边境烧杀抢掠，自诩野蛮人的征服者，不断地向异族施加暴行和惨剧。
char_188_helage_1,赫拉格,之后的一个月内，他们在山间逃窜，不断死去，最后只剩下一个残废回到城市胡言乱语。
char_188_helage_1,赫拉格,以及向我叙说故事的人的遭遇。
PLAYER,又发生了什么？
PLAYER,请说吧，我不害怕。
char_188_helage_1,赫拉格,不必多说了。他的伤疤从左肩延伸到右脚后跟。
char_188_helage_1,赫拉格,杀人如麻的家伙比比皆是，我也如此。
char_188_helage_1,赫拉格,当然，这个杀手失踪已久。
char_188_helage_1,赫拉格,只是，如果她就是那个人，那么摆在我们面前的，自然是腥风血雨。
PLAYER,水比想象中的深。
PLAYER,锡兰被蒙在鼓里？
char_188_helage_1,赫拉格,也许市长并非不知情。
char_188_helage_1,赫拉格,不如说，如果她是市长的杀手，我不会感到奇怪。
,,（玻璃杯粉碎）
PLAYER,锡兰？！
PLAYER,你从什么时候......
char_188_helage_1,赫拉格,锡兰小姐，你不用躲着偷听。
char_348_ceylon_4#8,锡兰,我，我想给你们倒杯水......
char_348_ceylon_4#8,锡兰,赫拉格爷爷，那个佣兵，是从什么时候开始活动，又是在什么时候失踪的？
char_188_helage_1,赫拉格,她的事迹开始闻名，甚至在我还未退伍之时。
char_188_helage_1,赫拉格,而她销声匿迹则是一年之前，随着那个家族的覆灭一起。
char_348_ceylon_4#8,锡兰,......直到六年前，黑都在维多利亚照顾我的生活。
char_348_ceylon_4#8,锡兰,但是有一天，她忽然说爸爸需要她回去做事，就走了，只在每年圣诞节的时候来接我回家。
char_348_ceylon_4#3,锡兰,但、但是，她刚才只是态度不好，而且听了别人的命令，黑她怎么可能是那种杀人如麻的杀手！
char_348_ceylon_4#3,锡兰,而且，按照你们的说法，你们想说克洛宁的背后是我爸爸在授意吗？！
char_348_ceylon_4#3,锡兰,我不信！
char_188_helage_1,赫拉格,我不作推测。但我也说过，即使是最信任的人，也未必对你毫无保留。
char_188_helage_1,赫拉格,信与不信，我不关心。只是，她身上的乌萨斯制式武器留下的伤痕，我绝不会看错。这支队伍被埋葬在大雪中。
char_188_helage_1,赫拉格,现状如你所见，博士。
char_188_helage_1,赫拉格,如果火山的情报处理也有市政府参与，那么这件事我们未必应该插手。
char_188_helage_1,赫拉格,锡兰小姐，你也应该看清事实。
char_348_ceylon_4#9,锡兰,我......我需要冷静一下。
char_188_helage_1,赫拉格,博士，请。
PLAYER,啊？
PLAYER,我是该做些什么吧？
char_188_helage_1,赫拉格,自然。现在她需要一个能够理解她的人。
