Character,Name,Chinese,English
char_348_ceylon_4#9,锡兰,......可以陪我逛逛吗，博士。
PLAYER,我有些担心你。
char_348_ceylon_4#9,锡兰,博士，你知道吗，我小的时候，这片沙滩没有这么多人的。我很喜欢一个人在那里堆沙子城堡。
char_348_ceylon_4#9,锡兰,......这座城市在我父亲的治理下，每一年都在变得更好。
char_348_ceylon_4#9,锡兰,我和我的父亲，该怎么说呢，话并不多。
char_348_ceylon_4#9,锡兰,我一直在想，是不是比起跟我多说说话，城市和赚钱对他才更重要。
char_348_ceylon_4#9,锡兰,母亲在生我的时候就去世了，我有时候也会想是不是因为这样，他才不喜欢我。
char_348_ceylon_4#9,锡兰,仿佛也不在乎我喜不喜欢他，自我记事起，他就经常不在家里。与其说是父女，更像是住在同一座房子里的陌生人。
char_348_ceylon_4#6,锡兰,黑，我要出门去观察海边的生态！
char_340_shwaz_2#1,黑,不行，小姐，老爷吩咐过，不能随便出门的。
char_348_ceylon_4#1,锡兰,可家里的书我已经看腻了！黑你又一点也不好玩。
char_340_shwaz_2#3,黑,对不起，小姐。这也是为了您的安全着想，外面是很危险的。
char_348_ceylon_4#4,锡兰,不是有你在吗，难道你会让我身处危险吗？
char_340_shwaz_2#3,黑,......那自然是肯定不会的。
char_348_ceylon_4#6,锡兰,那还有什么问题？我们走！
char_340_shwaz_2#3,黑,......那么，请您绝对不要离开我的视线。
char_340_shwaz_2#3,锡兰,可以说，黑在我的身边这件事，对我来说，是我的生活中最理所当然不过的一部分了。
char_340_shwaz_2#3,男市民,快点，这批装饰是今晚的LIVE要用到的。
char_340_shwaz_2#3,男市民,要是赶不上了可就麻烦了！
char_340_shwaz_2#3,锡兰,啊，那个人......
char_340_shwaz_2#3,锡兰,没记错的话，是第二大道那家“知更鸟咖啡店”的店主爷爷的孙子。
char_340_shwaz_2#3,锡兰,那里是我以前常去的地方，店主爷爷很和蔼。店里装饰着他去世的妻子奇幻的花和盆栽，放着他们以前一起喜欢的音乐。
char_340_shwaz_2#3,锡兰,这么说来，他确实说过，身体不行了，要把店传给孙子了呢。
char_340_shwaz_2#3,锡兰,时间过得真快。
char_348_ceylon_4#7,锡兰,为什么？
char_340_shwaz_2#3,黑,因为我得了矿石病，小姐。
char_340_shwaz_2#3,黑,靠近我对您的身体不好，您只要在需要的时候叫我就好。
char_348_ceylon_4#8,锡兰,那是什么，很痛吗？
char_340_shwaz_2#3,黑,......不会很痛，但是，会死。
char_340_shwaz_2#3,黑,这种病是治不了的，小姐。
char_340_shwaz_2#3,黑,而且......
char_348_ceylon_4#3,锡兰,我偏要把它治好！
char_348_ceylon_4#3,锡兰,哼，你等着吧！将来有一天，我会把它给打败，然后把黑从它手里抢回来。
char_348_ceylon_4#9,锡兰,我会想要研究源石，也是因为她是感染者，我想要把她治好。
char_348_ceylon_4#9,锡兰,这是一直以来支持我的动力啊，为了这个梦想，我可是去了维多利亚读书欸。
char_348_ceylon_4#9,锡兰,晦涩难懂的源石研究，我一开始完全搞不懂，好几次都想放弃了，最后还是坚持了下来。
char_348_ceylon_4#9,锡兰,维多利亚也好远啊，本来我一开始还完全不习惯那里的。
char_348_ceylon_4#9,锡兰,结果到了现在，我与其说是一个汐斯塔人，不如说是一个维多利亚人了。
char_348_ceylon_4#9,锡兰,博士，难道说，我所拥有的一切，都是假的吗？
char_340_shwaz_2#1,黑,为了守护这里，我可以付出很多东西。
