Character,Name,Chinese,English
char_220_grani#1,格拉尼,可恶，这些赏金猎人真是缠人！
avg_npc_003,可萝尔,呀！虫子！！
avg_npc_003,可萝尔,好恶心！
char_220_grani#1,格拉尼,呜呃，黏黏糊糊的......
avg_npc_007,赏金猎人,快把她们包围起来！别让她们又逃了！
avg_npc_007,赏金猎人,打不过那个小个子没所谓！缠住他，然后把那个村长小姑娘抓回来！
char_220_grani#5,格拉尼,可萝尔！别离开我身边！
avg_npc_003,可萝尔,唔——！
avg_npc_010,？？？,你们两个，捂住耳朵！
avg_npc_007,赏金猎人,啊？你是谁？哪冒出来的大胖子啊！
avg_npc_007,赏金猎人,噗啊啊啊啊——！
avg_npc_010,？？？,哼，胖子？我只是壮而已。
char_220_grani#1,格拉尼,那是什么炸弹爆炸了吗？！
avg_npc_010,？？？,震撼弹而已，声音很大，没杀伤力的！不过用来驱散这些虫子还有野兽都很有效！
avg_npc_010,？？？,趁虫子和那些家伙都被爆炸吓跑，快走！先转移到安全的地方！
char_220_grani#1,格拉尼,可萝尔！这次可别再是小阁楼什么的了！
avg_npc_003,可萝尔,那，来这边！
,,晴 \ 能见度 14公里 
,,村外树林
avg_npc_003,可萝尔,这片树林非常偏僻，只有我和我小时候的玩伴知道这里......
char_220_grani#5,格拉尼,等下，可萝尔，先别放松。
avg_npc_010,？？？,哼。
avg_npc_010,？？？,锯子，弹药，爆破物。
avg_npc_010,？？？,我把这些全放在地上了。这样可以好好谈谈宝藏了吗？
avg_npc_010,？？？,我也是个赏金猎人，但我没有刚才那些家伙那么贪心。刚才那些充其量只是来跑腿的杂鱼，也不够聪明。
avg_npc_010,？？？,比起冒着风险抢夺这位村长姑娘，不如主动与你们合作来的更有效率。
char_220_grani#5,格拉尼,谢谢你刚才帮了我们，但现在不是谈宝藏的时候。
avg_npc_010,？？？,你不是赏金猎人，不是干这行的，我看得出来。
avg_npc_010,？？？,而我，对这行当了如指掌。
char_220_grani#5,格拉尼,滴水村周遭的赏金猎人情况，你也很清楚吗？
avg_npc_010,？？？,托伦团、佛罗茨团、卢布林团、瓦各斯克团——
avg_npc_010,？？？,所有的赏金猎人都在整个区域进行地毯式搜索，已经好几天了。说实话，宝藏被他们找到也只是时间问题。
avg_npc_010,？？？,无论哪个赏金猎人找到宝藏，不同派系的赏金猎人绝对会为了争夺宝藏，在这片地区争得头破血流。
avg_npc_010,？？？,那时滴水村不但什么好处都拿不到，说不定还会被摧毁得一干二净，你们明白得很。
char_220_grani#5,格拉尼,......
char_220_grani#5,格拉尼,那么，你能为我们提供些什么？
avg_npc_010,？？？,野外向导，猎人经验，暗号识别，陷阱拆解，以及多一个的战力。
avg_npc_010,？？？,不管哪个，都是你们现在急缺的东西。
char_220_grani#5,格拉尼,那，请问我该怎么称呼你？
avg_npc_010,大鲍勃,叫我大鲍勃。
char_220_grani#5,格拉尼,嗯，请你稍等，我需要和村长商量一下。
char_220_grani#3,格拉尼,这个位置，大鲍勃不会听到我们的谈话。
avg_npc_003,可萝尔,我......我信不过一个赏金猎人......
avg_npc_003,可萝尔,把我们骗进陷阱，或者和其他赏金猎人串通，这些都是我们没法承受的......
char_220_grani#3,格拉尼,可萝尔，你见过这位大鲍勃吗？
avg_npc_003,可萝尔,倒是没有......每个破坏过村庄，甚至来过的赏金猎人，他们的样子，我都记得清清楚楚......
char_220_grani#5,格拉尼,和他合作，肯定会有风险的。
char_220_grani#5,格拉尼,接下来的情况会随时间的推移变得更加复杂。
char_220_grani#5,格拉尼,为了早点找到宝藏，我们也许必须借用他的力量。
avg_npc_003,可萝尔,那格拉尼，你说的那个同事也能帮上忙吗？
char_220_grani#5,格拉尼,不太好说。她不是那么好相处的人，而且她同样也是个赏金猎人。
char_220_grani#5,格拉尼,如果可以的话，我想先搞清楚情况，再去找她。
avg_npc_003,可萝尔,让我想想。
avg_npc_003,可萝尔,我不能告诉他埋藏宝藏的地方。我可以分几次告诉他大概的方向，就像在牧兽的脑袋前面挂上粮食一样。
avg_npc_003,可萝尔,这样行吗？
char_220_grani#3,格拉尼,嗯，这样做是对的。
char_220_grani#3,格拉尼,我会盯紧他的。情况不对的话，我会立刻把你送出森林。
char_220_grani#3,格拉尼,可萝尔，你的安全，交给我。
avg_npc_010,大鲍勃,如何？先给我一个方向吧。
char_220_grani#3,格拉尼,我们需要一条能够迅速前往塔拉特山的道路。
avg_npc_010,大鲍勃,想要前往塔拉特山，就必须穿过北方这片森林。
avg_npc_010,大鲍勃,那片森林，也是赏金猎人互相争夺的战场。
avg_npc_010,大鲍勃,想必已经有很多赏金猎人埋伏在那里了。但是我会带你们从安全的路过去。
char_220_grani#3,格拉尼,鲍勃大叔，想要合作的话，我们是有条件的。
avg_npc_010,大鲍勃,当然，这是我们接下来要谈的重点，不是吗？
avg_npc_010,大鲍勃,你只要先告诉我，几几分成。
avg_npc_008,“上尉”,我不渴！不用给我水！
avg_npc_007,赏金猎人,好，好，我说上尉，那两个小孩我们还找不找了？
avg_npc_008,“上尉”,怎么可能不找？我们是为了什么才走到今天的？忘了？
avg_npc_008,“上尉”,这边离城市远得很，通讯信号也和没有一样，虽然支援会来得晚，但是这对其他团也一样的。这可是大好的机会！
avg_npc_007,赏金猎人,可那个怪物也往那个方向去了，我们......
avg_npc_007,“上尉”,怕什么？虽然那家伙是有点厉害，但是别忘了那边可是我们的地盘。那么多陷阱，有她好受的！
avg_npc_007,“上尉”,宝藏，我们要拿！怪物，我们也要狩猎！
avg_npc_007,“上尉”,老子全都要！
