Character,Name,Chinese,English
,广播,所有人都有没有热火朝天地嗨起来？！
,广播,为了迎接黑曜石节最盛大的晚会。
,广播,从今天的12点起，各大商场、游乐设施，以及部分餐厅、酒吧都将举行限时的预热活动。
,广播,千万不要错过这些最盛大的宴会！
char_340_shwaz_2#2,黑,你果然会来这里，小姐。
char_348_ceylon_4#5,锡兰,黑......
char_340_shwaz_2#2,黑,你一定会来这里。在被克洛宁拒绝以后，你想用广播塔散布信息，让全城人听到你的报告。
char_340_shwaz_2#2,黑,这行不通，小姐，这只会带来更大的混乱。
char_340_shwaz_2#2,黑,也许你讨厌你的父亲，也讨厌这个城市，但老爷已经付出得够多了。黑曜石节和这个城市会因此分崩离析。
char_348_ceylon_4#2,锡兰,我知道我的报告会引起轩然大波，也会引发许多后果，但大家都有权知道真相。
char_340_shwaz_2#2,黑,我知道老爷的过错。老爷为了这座城市做了很多不好的事情，只是没有这些事，根本不会有汐斯塔。
char_348_ceylon_4#2,锡兰,这次完全不一样！
char_340_shwaz_2#2,黑,如果小姐觉得不能解气的话，批评我就可以了，请不要做出些没法挽救的事情。
char_348_ceylon_4#2,锡兰,你......你是不是觉得我还在耍小孩子脾气？
char_340_shwaz_2#2,黑,不，小姐。我可以和你一起慢慢说服老爷，我保证。只是现在，请跟我回去。
char_348_ceylon_4#2,锡兰,黑......别这么说话。
char_340_shwaz_2#2,黑,我理解你和老爷之间有许多不快，但你应该先回家。
char_348_ceylon_4#2,锡兰,别这么说话！我知道你想让我和爸爸之间的关系缓和一些，但你能不能不要是现在这个样子！
char_348_ceylon_4#2,锡兰,为什么就不能像以前一样呢，就像以前一样，像朋友一样和我说话啊，黑！
char_340_shwaz_2#2,黑,我只是道尔科斯家的仆人。
char_348_ceylon_4#2,锡兰,我不想你这么说，黑。我不要听你这么说！怎么会变成这样的，你为什么会变成这个样子？
char_340_shwaz_2#2,黑,......
char_340_shwaz_2#2,克洛宁的手下,你还犹豫些什么？快把她抓起来啊？
char_340_shwaz_2#2,黑,——她是道尔科斯家的女儿。别太僭越。
char_340_shwaz_2#2,克洛宁的手下,但市长已经要你全力协助克洛宁先生了！你要看着她散布谣言，毁掉整个汐斯塔吗？
char_340_shwaz_2#2,黑,......用用你的脑子。她一个人在这里，没有表现出哪怕一丁点的焦躁，甚至......
char_340_shwaz_2#2,黑,你觉得她真的想进入广播塔吗？
char_340_shwaz_2#2,克洛宁的手下,什么？
char_340_shwaz_2#2,黑,算了。
char_340_shwaz_2#2,黑,小姐，你在把自己当成诱饵吸引我，对吗？
char_348_ceylon_4#4,锡兰,......你还是了解我的。
char_340_shwaz_2#2,黑,我不敢这么说，小姐。只不过你没有否认我的猜测，我可以下结论了。
char_348_ceylon_4#2,锡兰,现在这个时候，罗德岛应该已经出现在市政厅了。
avg_npc_020,克洛宁的手下,什、什么？这可不在我们的计划里啊！市政厅那边现在是什么情况？
char_340_shwaz_2#5,黑,我觉得，那群酒囊饭袋，现在大概正被打得四处乱窜。
avg_npc_020,克洛宁的保镖,外面怎么没声音了？不是让他们赶紧把材料搬走，这么急的事情怎么还能偷懒？
avg_npc_020,克洛宁的保镖,嗯？刚才那阵叫骂，难道又有人打架了？不管了，赶紧把手上的处理——
,女孩的声音,先生，请开门！我们是来送快递的！
avg_npc_020,克洛宁的保镖,（嗯？你们没人要收什么东西吧？）
avg_npc_020,克洛宁的保镖,（都没有？奇怪......）
avg_npc_020,克洛宁的保镖,你送错地方了！
,女孩的声音,可是先生，这个快递就是写着送到这里的啊？
avg_npc_020,克洛宁的保镖,走开！再缠着我们，小心棍棒不长眼睛！
,女孩的声音,......
avg_npc_020,克洛宁的保镖,嘁，臭小鬼，肯定又是来骗钱的。
,女孩的声音,哎不管了！博士，站旁边些，我来把这东西踹开！
,女孩的声音,什么？没关系的！这点力气我还是有的！
avg_npc_020,克洛宁的保镖,啊？
char_290_vigna,红豆,哈！
avg_npc_020,克洛宁的保镖,唔啊啊？！大门怎么倒了，我的天，你是什么——
,PLAYER,漂亮的一脚！
,PLAYER,......
,PLAYER,朋友，可不能粗鲁对待快递员啊。
char_290_vigna,红豆,嘿嘿，我早就想这么试试了。接下来我要试试这句话......
char_290_vigna,红豆,嗯，咳咳，哼！
char_290_vigna,红豆,“开门！快递！”
,PLAYER,这不是已经被你踢开了吗！
