Character,Name,Chinese,English
,赏金猎人,咕......
,赏金猎人,你，你把我的同伴，全干掉了？
,赏金猎人,......别、别过来啊！求你了！
,赏金猎人,我、我把金币都给你！我把我的武器给你！你要什么我都——
,？？？,那个女孩子在哪里。
,赏金猎人,你在说什么——？？
,赏金猎人,别靠近我——！
,赏金猎人,你这个——
,,晴 \ 能见度 14公里 
,,塔拉特山前森林 
avg_npc_010,大鲍勃,......这块石头......
avg_npc_010,大鲍勃,你们两个，跟上。小心脚底，跟着我的脚印走，手也不要到处摸。
avg_npc_010,大鲍勃,这片森林，恐怕比你我想的还要危险。
char_220_grani#3,格拉尼,石头上是不是刻了什么？
avg_npc_010,大鲍勃,这是赏金猎人留下的符号。不按照符号指示行动的话，就会踩进设置好的陷阱。
char_220_grani#3,格拉尼,我们要直接躲开陷阱吗？
char_220_grani#3,大鲍勃,看我的吧。
char_220_grani#3,大鲍勃,——绊索加捕兽夹，老土的小把戏。
avg_npc_010,大鲍勃,树丛恰好挡住了摆锤，一旦贸然前进就会被击中。
avg_npc_010,大鲍勃,那里，可萝尔小姐，小心点。
avg_npc_003,可萝尔,嗯，嗯？
avg_npc_010,大鲍勃,你再向前走一步，大概就会掉进满是尖头的深坑了。
avg_npc_003,可萝尔,啊......！
avg_npc_003,格拉尼,不愧是赏金猎人，很擅长这些嘛。
avg_npc_003,大鲍勃,那当然，毕竟我以前——
avg_npc_003,大鲍勃,......
avg_npc_003,大鲍勃,想要绕开陷阱是不现实的。果然，还是要全部解除掉才方便行动。
avg_npc_003,大鲍勃,毕竟他们最危险的道路，马上就会变成对我们来说最安全的那种了。
avg_npc_003,大鲍勃,走吧。
avg_npc_010,大鲍勃,停下。
avg_npc_010,大鲍勃,不太对劲。
char_220_grani#1,格拉尼,是陷阱？
avg_npc_010,大鲍勃,不。
avg_npc_010,大鲍勃,沾血的符号......
avg_npc_010,大鲍勃,“——怪物？”
avg_npc_010,大鲍勃,这什么意思？这么多年来，我都没见过有人用过这个符号。
char_220_grani#1,格拉尼,......啊。
char_220_grani#1,格拉尼,不会吧......
,赏金猎人,怪物，怪物！
,赏金猎人,别，别过来！
char_263_skadi#1,？？？,......
char_220_grani#1,格拉尼,......
char_263_skadi#1,？？？,......
char_220_grani#2,格拉尼,真的是你啊！
char_220_grani#3,格拉尼,斯卡蒂，你是斯卡蒂，没错吧？
char_263_skadi#2,斯卡蒂,——原来滴水村村长是和你在一起？
char_220_grani#1,格拉尼,啊，什么？你认识可萝尔.....
char_263_skadi#2,斯卡蒂,把她交给我。现在。
avg_npc_010,大鲍勃,格拉尼，她的眼神，不太对啊。
char_220_grani#4,格拉尼,那可不行，我们应该谈——
char_220_grani#1,格拉尼,欸，欸？
char_220_grani#1,格拉尼,呜啊！
char_263_skadi#2,斯卡蒂,这只是警告。
char_220_grani#1,格拉尼,不，可萝尔小姐，鲍勃大叔.....
avg_npc_010,大鲍勃,她，她怎么会攻击你？
avg_npc_010,大鲍勃,你不是认识她，她怎么就——
char_220_grani#1,格拉尼,别问那么多了！快，快跑！
char_220_grani#1,格拉尼,哈，哈，她还在追着我们跑吗？？
avg_npc_003,可萝尔,格，格拉尼，我，我跑不动了......
avg_npc_010,大鲍勃,那个女人，真的，是怪物吧？她甚至，都没在喘气啊！
char_263_skadi#2,斯卡蒂,为什么我要陪你们浪费时间？
char_220_grani#1,格拉尼,她真的要砍了我，啊不，她要拿可萝尔小姐干什么！
avg_npc_003,可萝尔,她的眼睛，好，好红.....格，格拉尼！
char_220_grani#1,格拉尼,不行了不行了，为什么还会有这种事啊！
char_220_grani#5,格拉尼,停！
avg_npc_010,大鲍勃,埋伏！
,“上尉”,就是现在！放箭！
char_263_skadi#2,斯卡蒂,嗯？
avg_npc_008,“上尉”,就是她，那个突袭我们的灾星！快，快射她！
char_220_grani#5,格拉尼,你们给我住手！
avg_npc_008,“上尉”,你小子想干什么？
char_220_grani#5,格拉尼,虽然不知道为什么她要追我，但好歹也是我的同事！
avg_npc_008,“上尉”,为、为什么要坏我的事！混账——！
char_263_skadi#2,斯卡蒂,......
char_220_grani#5,格拉尼,趁现在，快点走！
avg_npc_010,大鲍勃,——向东突围！走！
avg_npc_007,赏金猎人,别想逃出去！受死吧怪物！！
char_263_skadi#2,斯卡蒂,（阿戈尔语）滚开!
