Character,Name,Chinese,English
avg_npc_024,赫尔曼,你跟在我身边十五年，什么都没有学会。
avg_npc_024,赫尔曼,只学到了一些上不了台面的手段，真是个蠢材。
avg_npc_023_2,克洛宁,蠢材......呵呵，呵哈哈哈哈哈哈！
avg_npc_023_2,克洛宁,老东西，你该不会以为这就是我的最后一步棋了吧？
avg_npc_023_2,赫拉格,怎么回事？
avg_npc_023_2,锡兰,这......难道是火山爆发前引起的轻型地震？！
avg_npc_023_2,克洛宁,来了，呵呵，终于来了。
avg_npc_023_2,克洛宁,跟这座城市一起化为尘埃吧！
avg_npc_023_2,克洛宁,即使现在你们想去控制广播塔也晚了！市民只会陷入恐慌！
avg_npc_023_2,克洛宁,火山的活动日期近在眼前，你们以为有了那些简单的样本资料就能搞清楚什么？
avg_npc_023_2,克洛宁,快速的逃生渠道都在我手里！你们谁都逃不走！
avg_npc_023_2,克洛宁,假装清高的家伙们，你们谁都救不了！
avg_npc_023_2,克洛宁,一切都会随着城市的毁灭被消灭！
avg_npc_023_2,锡兰,博士，怎么办！
PLAYER,赶紧动员大家疏散人群！
PLAYER,至少先让大家离开危险地区！
avg_npc_023_2,赫拉格,博士，要不要通知罗德岛全体......
,艾雅法拉,博士，能听到吗！火山的分析研究完成了！
,艾雅法拉,如果现在的话，还有机会能争取到更多的时间！
,普罗旺斯,博士，我们已经把火山活动的原因找到了，这次的火山活动很有可能是可以被阻止的！
,艾雅法拉,现在大家冷静下来听我说，只要按照这个方法来，一定能把火山爆发的时间推迟！
char_188_helage_1,赫拉格,我们可以帮忙，如果真的是人力所及的话。
char_340_shwaz_2#2,黑,......嗯。
char_348_ceylon_4#3,锡兰,不，这件事就交给我们吧。
char_348_ceylon_4#3,锡兰,克洛宁已经蛰伏了这么长的时间，他的残党必然布及整座城市。
char_348_ceylon_4#3,锡兰,现在正是最关键的时刻。黑，赫拉格爷爷，你们都有自己的事情要做。
char_340_shwaz_2#2,黑,这些事情交给其他人去做就可以——
char_348_ceylon_4#3,锡兰,但这是我们的任务。
avg_npc_024,赫尔曼,锡兰......
,普罗旺斯,同意。
,普罗旺斯,天灾信使，火山学家，源石学者，我们之中谁都不能容忍让有所预兆的危机威胁到市民。
,普罗旺斯,更何况竟然有人利用自己的知识，蒙蔽他人，中饱私囊。作为天灾信使，我可不能忍受自己在这种人面前还依然袖手旁观！
char_188_helage_1,赫拉格,你竟然也会有这么认真的一面，我明白了。那么市长先生，疏散群众的任务，请容我助你一臂之力。
avg_npc_024,赫尔曼,......嗯。黑，你也来吧。
char_340_shwaz_2#3,黑,我——
avg_npc_024,赫尔曼,锡兰说她可以做到。
avg_npc_024,黑,......小姐，请务必小心。
,艾雅法拉,讨论好了吗？我们的时间不多了！
char_348_ceylon_4#3,锡兰,嗯！我们赶紧出发吧！
char_340_shwaz_2#2,黑,......
avg_npc_024,赫尔曼,我们应该相信她，何况他们说的没错，我们有自己的事情要做。
avg_npc_024,克洛宁,哼哈哈哈——他们根本就是去送死！就算能拖延一时半会又如何！？
avg_npc_024,克洛宁,不仅大半座汐斯塔要陪着你的女儿送葬，而你根本就找不到她的尸首——
avg_npc_024,克洛宁,呃——
avg_npc_024,赫拉格,抱歉，顺手。
avg_npc_024,赫尔曼,无妨，何况他说的没错，不能让市民们继续身处险境了。
avg_npc_024,赫尔曼,希望你们能助我一臂之力。
